Date,Open,High,Low,Close,Adj Close,Volume
2000-06-07,null,null,null,null,null,null
2000-06-08,null,null,null,null,null,null
2000-06-09,85.000000,85.000000,85.000000,85.000000,45.225079,40000
2000-06-12,null,null,null,null,null,null
2000-06-13,91.625000,91.625000,91.625000,91.625000,48.749985,800
2000-06-14,null,null,null,null,null,null
2000-06-15,null,null,null,null,null,null
2000-06-16,null,null,null,null,null,null
2000-06-19,null,null,null,null,null,null
2000-06-20,null,null,null,null,null,null
2000-06-21,null,null,null,null,null,null
2000-06-22,null,null,null,null,null,null
2000-06-23,null,null,null,null,null,null
2000-06-26,null,null,null,null,null,null
2000-06-27,null,null,null,null,null,null
2000-06-28,null,null,null,null,null,null
2000-06-29,84.750000,84.750000,84.750000,84.750000,45.092068,112000
2000-06-30,null,null,null,null,null,null
2000-07-03,null,null,null,null,null,null
2000-07-04,null,null,null,null,null,null
2000-07-05,null,null,null,null,null,null
2000-07-06,null,null,null,null,null,null
2000-07-07,null,null,null,null,null,null
2000-07-10,92.000000,92.000000,92.000000,92.000000,48.949509,800
2000-07-11,null,null,null,null,null,null
2000-07-12,null,null,null,null,null,null
2000-07-13,null,null,null,null,null,null
2000-07-14,90.500000,90.500000,90.500000,90.500000,48.151402,24160
2000-07-17,90.500000,90.500000,90.500000,90.500000,48.151402,100
2000-07-18,null,null,null,null,null,null
2000-07-19,null,null,null,null,null,null
2000-07-20,null,null,null,null,null,null
2000-07-21,null,null,null,null,null,null
2000-07-24,83.487503,83.487503,83.487503,83.487503,44.420338,2597600
2000-07-25,null,null,null,null,null,null
2000-07-26,null,null,null,null,null,null
2000-07-27,82.750000,82.750000,82.750000,82.750000,44.027943,220000
2000-07-28,null,null,null,null,null,null
2000-07-31,null,null,null,null,null,null
2000-08-01,null,null,null,null,null,null
2000-08-02,null,null,null,null,null,null
2000-08-03,null,null,null,null,null,null
2000-08-04,null,null,null,null,null,null
2000-08-07,null,null,null,null,null,null
2000-08-08,null,null,null,null,null,null
2000-08-09,null,null,null,null,null,null
2000-08-10,null,null,null,null,null,null
2000-08-11,null,null,null,null,null,null
2000-08-14,null,null,null,null,null,null
2000-08-15,null,null,null,null,null,null
2000-08-16,83.500000,83.500000,83.500000,83.500000,44.426987,260000
2000-08-17,null,null,null,null,null,null
2000-08-18,null,null,null,null,null,null
2000-08-21,null,null,null,null,null,null
2000-08-22,null,null,null,null,null,null
2000-08-23,null,null,null,null,null,null
2000-08-24,null,null,null,null,null,null
2000-08-25,null,null,null,null,null,null
2000-08-28,83.750000,83.750000,83.750000,83.750000,44.559998,400000
2000-08-29,null,null,null,null,null,null
2000-08-30,null,null,null,null,null,null
2000-08-31,84.562500,84.562500,84.562500,84.562500,44.992302,216000
2000-09-01,null,null,null,null,null,null
2000-09-04,null,null,null,null,null,null
2000-09-05,null,null,null,null,null,null
2000-09-06,null,null,null,null,null,null
2000-09-07,84.562500,84.562500,84.562500,84.562500,44.992302,216000
2000-09-08,null,null,null,null,null,null
2000-09-11,null,null,null,null,null,null
2000-09-12,null,null,null,null,null,null
2000-09-13,null,null,null,null,null,null
2000-09-14,null,null,null,null,null,null
2000-09-15,91.224998,91.224998,91.224998,91.224998,48.537159,17507760
2000-09-18,86.500000,86.500000,86.500000,86.500000,46.023170,14485764
2000-09-19,85.062500,85.062500,85.062500,85.062500,45.258335,21907952
2000-09-20,86.587502,86.587502,86.587502,86.587502,46.069721,13992540
2000-09-21,86.875000,86.875000,86.875000,86.875000,46.222687,11735172
2000-09-22,83.687500,83.687500,83.687500,83.687500,44.526760,19436904
2000-09-25,85.824997,85.824997,85.824997,85.824997,45.664028,15085804
2000-09-26,85.875000,85.875000,85.875000,85.875000,45.690632,12348100
2000-09-27,88.599998,88.599998,88.599998,88.599998,47.140495,25432516
2000-09-28,86.512497,86.512497,86.512497,86.512497,46.029823,17786672
2000-09-29,85.650002,85.650002,85.650002,85.650002,45.570915,15300764
2000-10-02,null,null,null,null,null,null
2000-10-03,86.175003,86.175003,86.175003,86.175003,45.850250,7218356
2000-10-04,86.175003,86.175003,86.175003,86.175003,45.850250,5637220
2000-10-05,85.050003,85.050003,85.050003,85.050003,45.251690,4437724
2000-10-06,85.050003,85.050003,85.050003,85.050003,45.251690,7853720
2000-10-09,85.224998,85.224998,85.224998,85.224998,45.344795,8609552
2000-10-10,83.800003,83.800003,83.800003,83.800003,44.586605,8420220
2000-10-11,82.537498,82.537498,82.537498,82.537498,43.914879,7689596
2000-10-12,81.787498,81.787498,81.787498,81.787498,43.515839,19431900
2000-10-13,79.387497,79.387497,79.387497,79.387497,42.238903,17423692
2000-10-16,76.750000,76.750000,76.750000,76.750000,40.835590,23410324
2000-10-17,75.425003,75.425003,75.425003,75.425003,40.130615,34540828
2000-10-18,74.574997,74.574997,74.574997,74.574997,39.678356,12523552
2000-10-19,77.025002,77.025002,77.025002,77.025002,40.981899,15788676
2000-10-20,73.962502,73.962502,73.962502,73.962502,39.352470,28322972
2000-10-23,71.824997,71.824997,71.824997,71.824997,38.215191,16169544
2000-10-24,73.324997,73.324997,73.324997,73.324997,39.013279,15134432
2000-10-25,75.500000,75.500000,75.500000,75.500000,40.170509,17062760
2000-10-26,76.425003,76.425003,76.425003,76.425003,40.662670,3271232
2000-10-27,76.037498,76.037498,76.037498,76.037498,40.456501,9046680
2000-10-30,75.312500,75.312500,75.312500,75.312500,40.070759,11903584
2000-10-31,75.787498,75.787498,75.787498,75.787498,40.323479,18084076
2000-11-01,76.912498,76.912498,76.912498,76.912498,40.922054,18278040
2000-11-02,79.050003,79.050003,79.050003,79.050003,42.059330,17418368
2000-11-03,78.500000,78.500000,78.500000,78.500000,41.766693,15020032
2000-11-06,78.125000,78.125000,78.125000,78.125000,41.567165,14842512
2000-11-07,78.500000,78.500000,78.500000,78.500000,41.766693,9771492
2000-11-08,79.750000,79.750000,79.750000,79.750000,42.431767,19933748
2000-11-09,79.387497,79.387497,79.387497,79.387497,42.238903,12714040
2000-11-10,78.000000,78.000000,78.000000,78.000000,41.500664,11146032
2000-11-13,75.587502,75.587502,75.587502,75.587502,40.217064,9422688
2000-11-14,77.750000,77.750000,77.750000,77.750000,41.367649,15609748
2000-11-15,78.412498,78.412498,78.412498,78.412498,41.720135,12590144
2000-11-16,78.212502,78.212502,78.212502,78.212502,41.613728,8714388
2000-11-17,77.550003,77.550003,77.550003,77.550003,41.261238,12639916
2000-11-20,77.637497,77.637497,77.637497,77.637497,41.307785,7516740
2000-11-21,77.349998,77.349998,77.349998,77.349998,41.154819,12601716
2000-11-22,77.000000,77.000000,77.000000,77.000000,40.968601,5027592
2000-11-23,78.025002,78.025002,78.025002,78.025002,41.513977,9567840
2000-11-24,78.300003,78.300003,78.300003,78.300003,41.660286,15288264
2000-11-27,79.849998,79.849998,79.849998,79.849998,42.484970,15211052
2000-11-28,82.150002,82.150002,82.150002,82.150002,43.708717,33724936
2000-11-29,81.500000,81.500000,81.500000,81.500000,43.362869,17708976
2000-11-30,81.949997,81.949997,81.949997,81.949997,43.602291,8926476
2000-12-01,82.099998,82.099998,82.099998,82.099998,43.682102,16104712
2000-12-04,83.275002,83.275002,83.275002,83.275002,44.307281,16767588
2000-12-05,84.824997,84.824997,84.824997,84.824997,45.131962,21691016
2000-12-06,84.250000,84.250000,84.250000,84.250000,44.826035,12709920
2000-12-07,84.375000,84.375000,84.375000,84.375000,44.892540,7409612
2000-12-08,84.699997,84.699997,84.699997,84.699997,45.065453,16119976
2000-12-11,86.650002,86.650002,86.650002,86.650002,46.102989,23367540
2000-12-12,86.012497,86.012497,86.012497,86.012497,45.763798,12084532
2000-12-13,86.849998,86.849998,86.849998,86.849998,46.209389,19206752
2000-12-14,86.487503,86.487503,86.487503,86.487503,46.016529,24051968
2000-12-15,84.512497,84.512497,84.512497,84.512497,44.965698,13176848
2000-12-18,85.437500,85.437500,85.437500,85.437500,45.457863,12207684
2000-12-19,85.099998,85.099998,85.099998,85.099998,45.278275,13276892
2000-12-20,85.412498,85.412498,85.412498,85.412498,45.444550,11980192
2000-12-21,85.849998,85.849998,85.849998,85.849998,45.677330,14973060
2000-12-22,84.599998,84.599998,84.599998,84.599998,45.012245,15687184
2000-12-25,null,null,null,null,null,null
2000-12-26,82.125000,82.125000,82.125000,82.125000,43.695404,15178536
2000-12-27,83.300003,83.300003,83.300003,83.300003,44.320576,9327604
2000-12-28,84.812500,84.812500,84.812500,84.812500,45.125324,12923576
2000-12-29,84.750000,84.750000,84.750000,84.750000,45.092068,10495768
2001-01-01,85.587502,85.587502,85.587502,85.587502,45.537674,7544320
2001-01-02,89.324997,89.324997,89.324997,89.324997,47.526245,32207728
2001-01-03,89.925003,89.925003,89.925003,89.925003,47.845482,29615624
2001-01-04,89.537498,89.537498,89.537498,89.537498,47.639286,16954416
2001-01-05,91.162498,91.162498,91.162498,91.162498,48.503899,20711164
2001-01-08,90.199997,90.199997,90.199997,90.199997,47.991787,18871948
2001-01-09,89.599998,89.599998,89.599998,89.599998,47.672558,16560848
2001-01-10,88.112503,88.112503,88.112503,88.112503,46.881111,15681860
2001-01-11,89.062500,89.062500,89.062500,89.062500,47.386574,12613852
2001-01-12,88.574997,88.574997,88.574997,88.574997,47.127197,10167524
2001-01-15,89.125000,89.125000,89.125000,89.125000,47.419830,6831236
2001-01-16,92.275002,92.275002,92.275002,92.275002,49.095814,37911500
2001-01-17,90.474998,90.474998,90.474998,90.474998,48.138100,13697428
2001-01-18,91.175003,91.175003,91.175003,91.175003,48.510555,9232304
2001-01-19,92.187500,92.187500,92.187500,92.187500,49.049255,23400032
2001-01-22,93.675003,93.675003,93.675003,93.675003,49.840694,29093236
2001-01-23,95.362503,95.362503,95.362503,95.362503,50.738541,43181880
2001-01-24,95.050003,95.050003,95.050003,95.050003,50.572289,22566336
2001-01-25,95.362503,95.362503,95.362503,95.362503,50.738541,15466784
2001-01-26,null,null,null,null,null,null
2001-01-29,94.437500,94.437500,94.437500,94.437500,50.246399,20120632
2001-01-30,97.462502,97.462502,97.462502,97.462502,51.855885,48328440
2001-01-31,96.037498,96.037498,96.037498,96.037498,51.097698,27408068
2001-02-01,96.300003,96.300003,96.300003,96.300003,51.237358,42302320
2001-02-02,98.587502,98.587502,98.587502,98.587502,52.454453,33148460
2001-02-05,99.962502,99.962502,99.962502,99.962502,53.186024,45365560
2001-02-06,99.187500,99.187500,99.187500,99.187500,52.773682,21098824
2001-02-07,98.449997,98.449997,98.449997,98.449997,52.381287,13338320
2001-02-08,99.025002,99.025002,99.025002,99.025002,52.687225,11359580
2001-02-09,99.537498,99.537498,99.537498,99.537498,52.959892,30210692
2001-02-12,100.250000,100.250000,100.250000,100.250000,53.338993,26597324
2001-02-13,102.662498,102.662498,102.662498,102.662498,54.622578,62079080
2001-02-14,103.837502,103.837502,103.837502,103.837502,55.247753,32953240
2001-02-15,105.525002,105.525002,105.525002,105.525002,56.145607,50794760
2001-02-16,105.937500,105.937500,105.937500,105.937500,56.365082,34487800
2001-02-19,106.199997,106.199997,106.199997,106.199997,56.504753,24327812
2001-02-20,105.987503,105.987503,105.987503,105.987503,56.391682,21568552
2001-02-21,103.724998,103.724998,103.724998,103.724998,55.187901,28191836
2001-02-22,104.250000,104.250000,104.250000,104.250000,55.467228,21458820
2001-02-23,102.425003,102.425003,102.425003,102.425003,54.496235,27315824
2001-02-26,101.362503,101.362503,101.362503,101.362503,53.930916,20262460
2001-02-27,100.687500,100.687500,100.687500,100.687500,53.571762,18222624
2001-02-28,103.525002,103.525002,103.525002,103.525002,55.081497,31730556
2001-03-01,109.887497,109.887497,109.887497,109.887497,58.466709,44010120
2001-03-02,104.362503,104.362503,104.362503,104.362503,55.527088,41270640
2001-03-05,102.362503,102.362503,102.362503,102.362503,54.462963,34276428
2001-03-06,null,null,null,null,null,null
2001-03-07,103.125000,103.125000,103.125000,103.125000,54.868664,27686956
2001-03-08,103.362503,103.362503,103.362503,103.362503,54.995029,11657544
2001-03-09,101.387497,101.387497,101.387497,101.387497,53.944206,13737808
2001-03-12,102.587502,102.587502,102.587502,102.587502,54.582687,9143152
2001-03-13,97.300003,97.300003,97.300003,97.300003,51.769424,22679816
2001-03-14,99.224998,99.224998,99.224998,99.224998,52.793633,11401392
2001-03-15,99.412498,99.412498,99.412498,99.412498,52.893387,7859648
2001-03-16,96.099998,96.099998,96.099998,96.099998,51.130936,14039368
2001-03-19,95.637497,95.637497,95.637497,95.637497,50.884857,4012588
2001-03-20,93.500000,93.500000,93.500000,93.500000,49.747585,5291624
2001-03-21,100.650002,100.650002,100.650002,100.650002,53.551819,9563184
2001-03-22,98.000000,98.000000,98.000000,98.000000,52.141850,6766768
2001-03-23,94.775002,94.775002,94.775002,94.775002,50.425961,9544356
2001-03-26,96.212502,96.212502,96.212502,96.212502,51.190800,3818920
2001-03-27,98.012497,98.012497,98.012497,98.012497,52.148506,7477608
2001-03-28,100.637497,100.637497,100.637497,100.637497,53.545170,6895156
2001-03-29,99.000000,99.000000,99.000000,99.000000,52.673923,8890656
2001-03-30,97.724998,97.724998,97.724998,97.724998,51.995537,5313260
2001-04-02,97.362503,97.362503,97.362503,97.362503,51.802685,6036512
2001-04-03,97.537498,97.537498,97.537498,97.537498,51.895775,4733616
2001-04-04,95.775002,95.775002,95.775002,95.775002,50.958031,4976028
2001-04-05,null,null,null,null,null,null
2001-04-06,95.537498,95.537498,95.537498,95.537498,50.831661,3412592
2001-04-09,89.375000,89.375000,89.375000,89.375000,47.552849,20041984
2001-04-10,82.074997,82.074997,82.074997,82.074997,43.668800,17285476
2001-04-11,80.312500,80.312500,80.312500,80.312500,42.731049,19042660
2001-04-12,73.962502,73.962502,73.962502,73.962502,39.352470,21481032
2001-04-13,null,null,null,null,null,null
2001-04-16,77.212502,77.212502,77.212502,77.212502,41.081669,10685580
2001-04-17,78.787498,78.787498,78.787498,78.787498,41.919670,10991576
2001-04-18,82.087502,82.087502,82.087502,82.087502,43.675461,18089820
2001-04-19,92.437500,92.437500,92.437500,92.437500,49.182285,26323800
2001-04-20,90.000000,90.000000,90.000000,90.000000,47.885380,12404220
2001-04-23,88.312500,88.312500,88.312500,88.312500,46.987530,9066240
2001-04-24,87.462502,87.462502,87.462502,87.462502,46.535286,8413452
2001-04-25,90.012497,90.012497,90.012497,90.012497,47.892025,10854280
2001-04-26,88.849998,88.849998,88.849998,88.849998,49.616165,10051452
2001-04-27,86.962502,86.962502,86.962502,86.962502,48.562145,8921240
2001-04-30,85.750000,85.750000,85.750000,85.750000,47.885056,11094796
2001-05-01,null,null,null,null,null,null
2001-05-02,85.637497,85.637497,85.637497,85.637497,47.822224,5547824
2001-05-03,85.925003,85.925003,85.925003,85.925003,47.982773,4357080
2001-05-04,85.675003,85.675003,85.675003,85.675003,47.843159,3093864
2001-05-07,85.262497,85.262497,85.262497,85.262497,47.612816,3109604
2001-05-08,86.512497,86.512497,86.512497,86.512497,48.310852,6174540
2001-05-09,87.937500,87.937500,87.937500,87.937500,49.106609,11514000
2001-05-10,88.712502,88.712502,88.712502,88.712502,49.539387,5040524
2001-05-11,89.037498,89.037498,89.037498,89.037498,49.720863,5553816
2001-05-14,90.112503,90.112503,90.112503,90.112503,50.321190,4641840
2001-05-15,92.699997,92.699997,92.699997,92.699997,51.766109,15372788
2001-05-16,91.724998,91.724998,91.724998,91.724998,51.221657,7153576
2001-05-17,96.012497,96.012497,96.012497,96.012497,53.615902,13735440
2001-05-18,93.474998,93.474998,93.474998,93.474998,52.198895,7440068
2001-05-21,94.087502,94.087502,94.087502,94.087502,52.540920,6593564
2001-05-22,94.375000,94.375000,94.375000,94.375000,52.701477,4420508
2001-05-23,95.212502,95.212502,95.212502,95.212502,53.169163,4339168
2001-05-24,98.437500,98.437500,98.437500,98.437500,54.970085,15257780
2001-05-25,98.675003,98.675003,98.675003,98.675003,55.102707,7941264
2001-05-28,99.712502,99.712502,99.712502,99.712502,55.682079,7895300
2001-05-29,101.037498,101.037498,101.037498,101.037498,56.421989,9700648
2001-05-30,97.637497,97.637497,97.637497,97.637497,54.523338,11540480
2001-05-31,98.250000,98.250000,98.250000,98.250000,54.865372,6482324
2001-06-01,95.012497,95.012497,95.012497,95.012497,53.057472,7775660
2001-06-04,93.737503,93.737503,93.737503,93.737503,52.345486,4235436
2001-06-05,93.162498,93.162498,93.162498,93.162498,52.024380,4880124
2001-06-06,91.462502,91.462502,91.462502,91.462502,51.075050,5090764
2001-06-07,91.199997,91.199997,91.199997,91.199997,50.928474,7734932
2001-06-08,92.574997,92.574997,92.574997,92.574997,51.696316,6980464
2001-06-11,92.812500,92.812500,92.812500,92.812500,51.828934,6645080
2001-06-12,92.625000,92.625000,92.625000,92.625000,51.724243,2737060
2001-06-13,93.625000,93.625000,93.625000,93.625000,52.282654,5607080
2001-06-14,90.887497,90.887497,90.887497,90.887497,50.753963,8865696
2001-06-15,89.412498,89.412498,89.412498,89.412498,49.930286,7515104
2001-06-18,85.175003,85.175003,85.175003,85.175003,47.563950,9832036
2001-06-19,86.849998,86.849998,86.849998,86.849998,48.499321,6911288
2001-06-20,86.150002,86.150002,86.150002,86.150002,48.108421,6391988
2001-06-21,85.324997,85.324997,85.324997,85.324997,47.647720,8086676
2001-06-22,85.474998,85.474998,85.474998,85.474998,47.731483,6297316
2001-06-25,85.474998,85.474998,85.474998,85.474998,47.731483,4244392
2001-06-26,86.750000,86.750000,86.750000,86.750000,48.443470,5228536
2001-06-27,89.612503,89.612503,89.612503,89.612503,50.041977,9095764
2001-06-28,90.612503,90.612503,90.612503,90.612503,50.600395,6743724
2001-06-29,92.375000,92.375000,92.375000,92.375000,51.584614,5213484
2001-07-02,92.375000,92.375000,92.375000,92.375000,51.584614,2854032
2001-07-03,92.375000,92.375000,92.375000,92.375000,51.584614,13592384
2001-07-04,92.375000,92.375000,92.375000,92.375000,51.584614,11474908
2001-07-05,92.375000,92.375000,92.375000,92.375000,51.584614,5889140
2001-07-06,81.300003,81.300003,81.300003,81.300003,45.400047,4421948
2001-07-09,82.050003,82.050003,82.050003,82.050003,45.818871,6292172
2001-07-10,83.525002,83.525002,83.525002,83.525002,46.642540,4428828
2001-07-11,84.525002,84.525002,84.525002,84.525002,47.200981,3565964
2001-07-12,85.237503,85.237503,85.237503,85.237503,47.598858,4961460
2001-07-13,85.187500,85.187500,85.187500,85.187500,47.570950,6583768
2001-07-16,82.737503,82.737503,82.737503,82.737503,46.202785,4441160
2001-07-17,83.412498,83.412498,83.412498,83.412498,46.579731,4744776
2001-07-18,81.487503,81.487503,81.487503,81.487503,45.504761,5895916
2001-07-19,80.974998,80.974998,80.974998,80.974998,45.218559,3515664
2001-07-20,78.087502,78.087502,78.087502,78.087502,43.606110,5424008
2001-07-23,78.237503,78.237503,78.237503,78.237503,43.689884,112536
2001-07-24,78.587502,78.587502,78.587502,78.587502,43.885315,2381352
2001-07-25,77.637497,77.637497,77.637497,77.637497,43.354805,3582824
2001-07-26,76.074997,76.074997,76.074997,76.074997,42.482269,6625888
2001-07-27,76.599998,76.599998,76.599998,76.599998,42.775444,3611200
2001-07-30,78.237503,78.237503,78.237503,78.237503,43.689884,4538516
2001-07-31,79.937500,79.937500,79.937500,79.937500,44.639191,8763576
2001-08-01,78.675003,78.675003,78.675003,78.675003,43.934174,5332644
2001-08-02,79.599998,79.599998,79.599998,79.599998,44.450733,4914916
2001-08-03,79.025002,79.025002,79.025002,79.025002,44.129635,11130596
2001-08-06,80.712502,80.712502,80.712502,80.712502,45.071976,5250236
2001-08-07,82.199997,82.199997,82.199997,82.199997,45.902630,6925496
2001-08-08,82.062500,82.062500,82.062500,82.062500,45.825859,4822788
2001-08-09,84.025002,84.025002,84.025002,84.025002,46.921768,5797756
2001-08-10,84.974998,84.974998,84.974998,84.974998,47.452274,6137584
2001-08-13,81.512497,81.512497,81.512497,81.512497,45.518719,5450636
2001-08-14,80.087502,80.087502,80.087502,80.087502,44.722954,9593564
2001-08-15,null,null,null,null,null,null
2001-08-16,81.699997,81.699997,81.699997,81.699997,45.623417,7702016
2001-08-17,79.324997,79.324997,79.324997,79.324997,44.297157,9164892
2001-08-20,79.362503,79.362503,79.362503,79.362503,44.318096,5706160
2001-08-21,79.537498,79.537498,79.537498,79.537498,44.415829,4238396
2001-08-22,null,null,null,null,null,null
2001-08-23,79.187500,79.187500,79.187500,79.187500,44.220379,3955776
2001-08-24,78.812500,78.812500,78.812500,78.812500,44.010967,3380200
2001-08-27,78.787498,78.787498,78.787498,78.787498,43.997013,3508640
2001-08-28,78.137497,78.137497,78.137497,78.137497,43.634029,2521484
2001-08-29,79.662498,79.662498,79.662498,79.662498,44.485634,9244780
2001-08-30,79.974998,79.974998,79.974998,79.974998,44.660126,5889052
2001-08-31,77.537498,77.537498,77.537498,77.537498,43.298969,8037080
2001-09-03,78.199997,78.199997,78.199997,78.199997,43.668922,2335740
2001-09-04,78.662498,78.662498,78.662498,78.662498,43.927197,3973476
2001-09-05,77.824997,77.824997,77.824997,77.824997,43.459518,2476284
2001-09-06,77.875000,77.875000,77.875000,77.875000,43.487450,3834480
2001-09-07,76.949997,76.949997,76.949997,76.949997,42.970898,4039680
2001-09-10,76.012497,76.012497,76.012497,76.012497,42.447372,2510856
2001-09-11,76.262497,76.262497,76.262497,76.262497,42.586979,3245120
2001-09-12,74.875000,74.875000,74.875000,74.875000,41.812160,6898008
2001-09-13,72.487503,72.487503,72.487503,72.487503,40.478928,3887280
2001-09-14,65.250000,65.250000,65.250000,65.250000,36.437305,6925952
2001-09-17,65.437500,65.437500,65.437500,65.437500,36.542015,17565052
2001-09-18,63.424999,63.424999,63.424999,63.424999,35.418179,17489708
2001-09-19,61.525002,61.525002,61.525002,61.525002,34.357174,10259952
2001-09-20,60.150002,60.150002,60.150002,60.150002,33.589336,11001736
2001-09-21,54.137501,54.137501,54.137501,54.137501,30.231796,13516836
2001-09-24,54.912498,54.912498,54.912498,54.912498,30.664576,21202840
2001-09-25,51.549999,51.549999,51.549999,51.549999,28.786877,18633864
2001-09-26,56.700001,56.700001,56.700001,56.700001,31.662766,15397908
2001-09-27,60.424999,60.424999,60.424999,60.424999,33.742908,23827872
2001-09-28,66.462502,66.462502,66.462502,66.462502,37.114403,26508316
2001-10-01,65.099998,65.099998,65.099998,65.099998,36.353546,34003500
2001-10-02,null,null,null,null,null,null
2001-10-03,61.549999,61.549999,61.549999,61.549999,34.371132,19998848
2001-10-04,61.812500,61.812500,61.812500,61.812500,34.517723,31434344
2001-10-05,63.025002,63.025002,63.025002,63.025002,35.194813,12571324
2001-10-08,63.349998,63.349998,63.349998,63.349998,35.376297,16608872
2001-10-09,63.174999,63.174999,63.174999,63.174999,35.278572,20864756
2001-10-10,64.199997,64.199997,64.199997,64.199997,35.850960,15109112
2001-10-11,66.125000,66.125000,66.125000,66.125000,36.925941,14771600
2001-10-12,66.875000,66.875000,66.875000,66.875000,37.344753,16708656
2001-10-15,68.650002,68.650002,68.650002,68.650002,38.335964,11569116
2001-10-16,68.112503,68.112503,68.112503,68.112503,38.035805,10560912
2001-10-17,71.175003,71.175003,71.175003,71.175003,39.745991,10993876
2001-10-18,68.724998,68.724998,68.724998,68.724998,38.377842,7415972
2001-10-19,69.362503,69.362503,69.362503,69.362503,38.733837,7541492
2001-10-22,67.987503,67.987503,67.987503,67.987503,37.966011,7527768
2001-10-23,68.724998,68.724998,68.724998,68.724998,38.377842,4944552
2001-10-24,66.362503,66.362503,66.362503,66.362503,37.058563,8778488
2001-10-25,65.962502,65.962502,65.962502,65.962502,36.835182,4477996
2001-10-26,null,null,null,null,null,null
2001-10-29,64.962502,64.962502,64.962502,64.962502,36.276764,5798688
2001-10-30,63.137501,63.137501,63.137501,63.137501,35.257637,6377432
2001-10-31,63.849998,63.849998,63.849998,63.849998,35.655510,16311604
2001-11-01,64.949997,64.949997,64.949997,64.949997,36.269783,8015744
2001-11-02,65.537498,65.537498,65.537498,65.537498,36.597855,7713608
2001-11-05,65.387497,65.387497,65.387497,65.387497,36.514091,5219344
2001-11-06,65.812500,65.812500,65.812500,65.812500,36.751423,6095800
2001-11-07,64.637497,64.637497,64.637497,64.637497,36.095272,3949612
2001-11-08,65.287498,65.287498,65.287498,65.287498,36.458252,6604668
2001-11-09,66.025002,66.025002,66.025002,66.025002,36.870094,5637336
2001-11-12,66.449997,66.449997,66.449997,66.449997,37.107422,4013084
2001-11-13,67.087502,67.087502,67.087502,67.087502,37.463421,6183256
2001-11-14,68.349998,68.349998,68.349998,68.349998,38.168430,1950004
2001-11-15,69.587502,69.587502,69.587502,69.587502,38.859482,6705316
2001-11-16,null,null,null,null,null,null
2001-11-19,76.300003,76.300003,76.300003,76.300003,42.607918,13522196
2001-11-20,72.625000,72.625000,72.625000,72.625000,40.555706,7979424
2001-11-21,73.474998,73.474998,73.474998,73.474998,41.030365,9988008
2001-11-22,72.787498,72.787498,72.787498,72.787498,40.646446,5787240
2001-11-23,73.050003,73.050003,73.050003,73.050003,40.793037,7343248
2001-11-26,74.625000,74.625000,74.625000,74.625000,41.672554,6841756
2001-11-27,72.937500,72.937500,72.937500,72.937500,40.730209,5319400
2001-11-28,72.737503,72.737503,72.737503,72.737503,40.618526,5955056
2001-11-29,72.449997,72.449997,72.449997,72.449997,40.457977,5432472
2001-11-30,null,null,null,null,null,null
2001-12-03,72.662498,72.662498,72.662498,72.662498,40.576645,5162752
2001-12-04,74.862503,74.862503,74.862503,74.862503,41.805187,6223140
2001-12-05,78.537498,78.537498,78.537498,78.537498,43.857403,7990772
2001-12-06,77.662498,77.662498,77.662498,77.662498,43.368774,8452848
2001-12-07,77.925003,77.925003,77.925003,77.925003,43.515362,6190712
2001-12-10,78.787498,78.787498,78.787498,78.787498,43.997013,4221772
2001-12-11,77.625000,77.625000,77.625000,77.625000,43.347832,4776284
2001-12-12,77.787498,77.787498,77.787498,77.787498,43.438583,5119892
2001-12-13,77.925003,77.925003,77.925003,77.925003,43.515362,9105560
2001-12-14,77.637497,77.637497,77.637497,77.637497,43.354805,3214692
2001-12-17,null,null,null,null,null,null
2001-12-18,77.362503,77.362503,77.362503,77.362503,43.201244,4721312
2001-12-19,77.175003,77.175003,77.175003,77.175003,43.096546,7672844
2001-12-20,77.612503,77.612503,77.612503,77.612503,43.340855,4845916
2001-12-21,77.650002,77.650002,77.650002,77.650002,43.361794,2729300
2001-12-24,77.787498,77.787498,77.787498,77.787498,43.438583,3135732
2001-12-25,null,null,null,null,null,null
2001-12-26,76.512497,76.512497,76.512497,76.512497,42.726582,2982804
2001-12-27,75.699997,75.699997,75.699997,75.699997,42.272869,5590256
2001-12-28,75.650002,75.650002,75.650002,75.650002,42.244942,5867652
2001-12-31,76.287498,76.287498,76.287498,76.287498,42.600937,3347676
2002-01-01,76.287498,76.287498,76.287498,76.287498,42.600937,2018792
2002-01-02,75.862503,75.862503,75.862503,75.862503,42.363609,2728560
2002-01-03,74.099998,74.099998,74.099998,74.099998,41.379387,4327716
2002-01-04,79.750000,79.750000,79.750000,79.750000,44.534489,11706784
2002-01-07,79.887497,79.887497,79.887497,79.887497,44.611263,8733820
2002-01-08,79.237503,79.237503,79.237503,79.237503,44.248306,5535372
2002-01-09,82.062500,82.062500,82.062500,82.062500,45.825859,16446352
2002-01-10,80.962502,80.962502,80.962502,80.962502,45.211582,6267412
2002-01-11,82.425003,82.425003,82.425003,82.425003,46.028290,8846800
2002-01-14,81.275002,81.275002,81.275002,81.275002,45.386093,12266932
2002-01-15,80.512497,80.512497,80.512497,80.512497,44.960285,4174388
2002-01-16,80.012497,80.012497,80.012497,80.012497,44.681072,2878576
2002-01-17,79.474998,79.474998,79.474998,79.474998,44.380932,5500888
2002-01-18,77.912498,77.912498,77.912498,77.912498,43.508377,6274116
2002-01-21,78.112503,78.112503,78.112503,78.112503,43.620068,2151532
